Short URL,Long URL
http://eled.org/0200,https://www.youtube.com/watch?v=ATQp8rFXRkg
http://eled.org/0201,https://www.youtube.com/watch?v=iaEvC70_6Eo
http://eled.org/0202,https://www.youtube.com/watch?v=5PwPAGwUqNg
http://eled.org/0203,https://digitalcollections.nypl.org/items/5e66b3e9-03a1-d471-e040-e00a180654d7
http://eled.org/0204,https://www.ushmm.org/learn
http://eled.org/0205, https://www.ushmm.org/outreach/en/media_list.php?MediaType=MA
http://eled.org/0206,https://digitalcollections.nypl.org/items/510d47df-9596-a3d9-e040-e00a18064a99
http://eled.org/0207,https://lawrencemigration.phillipscollection.org/the-migration-series
http://eled.org/0208,https://www.alvinailey.org/performances/repertory/uptown
http://eled.org/0209,http://www.fromtexttospeech.com/
http://eled.org/0210,https://artsandculture.google.com/asset/isle-de-bonaventure/HgFZ_UCN6JtWyQ
http://eled.org/0211,https://www.chirbit.com/
http://eled.org/0212,https://www.qr-code-generator.com/
http://eled.org/0213,https://www.iroquoismuseum.org/video-visit
http://eled.org/0214,http://www.holocaustsurvivors.org/survivors.php
http://eled.org/0215,https://archive.org/details/78_lift-every-voice-and-sing_james-weldon-johnson-j.-rosamond-johnson-the-southern-son_gbia0000392b
http://eled.org/0216,https://www.youtube.com/watch?v=GLllZ-qiXJA
http://eled.org/0217,https://www.youtube.com/watch?v=UX_zQwctET4&t=1s
http://eled.org/0218,https://www.youtube.com/watch?v=_lZwBMeogG8
http://eled.org/0219,https://foodinsight.org/pesticide-101-infographic/
http://eled.org/0221,https://www.thefreedictionary.com/List-of-pronouns.htm
http://eled.org/0222,https://storycorps.org/?gclid=EAIaIQobChMIxszG1u6H4wIVhIXICh1dAwhfEAAYASAAEgLKG_D_BwE
http://eled.org/0223,https://themoth.org/
http://eled.org/0224,https://www.nourishlife.org/2011/03/in-season/
http://eled.org/0225,https://www.nourishlife.org/2011/03/urban-farms/
http://eled.org/0230,https://www.nourishlife.org/2011/03/why-eat-local/
http://eled.org/0231,https://www.trendhunter.com/trends/foster-farms
http://eled.org/0232,https://www.chickencheck.in/about-us/
http://eled.org/0233,https://www.consumerreports.org/food/decoding-the-labels-on-meat-packages/
http://eled.org/0234,https://www.nourishlife.org/2014/01/multiple-voices-farmers-markets/
http://eled.org/0235,https://today.agrilife.org/2015/03/26/marbling-research-shows-healthy-fat-in-beef-has-benefits/
http://eled.org/0236,https://support.google.com/edu/classroom/answer/6020279?hl=en
http://eled.org/0237,https://www.nourishlife.org/2011/03/cooking-together/
http://eled.org/0238,https://www.nourishlife.org/2013/07/bryant-terry-what-you-can-do/
http://eled.org/0239,http://shrinkthatfootprint.com/food-miles
http://eled.org/0240,https://nutrineat.com/local-food-its-disadvantages
http://eled.org/0241,https://www.organicconsumers.org/news/do-food-miles-matter-reducing-meat-dairy-consumption-may-be-even-more-important
http://eled.org/0242,https://green.harvard.edu/news/do-food-miles-really-matter
http://eled.org/0243,https://www.nourishlife.org/
http://eled.org/0247,https://clipchamp.com/en/video-editor
http://eled.org/0248,https://www.kizoa.com/Video-Editor?gclid=EAIaIQobChMIyM28hsmC4wIVU1uGCh0stAzOEAAYAyAAEgKL2_D_BwE
http://eled.org/0249,https://commons.wikimedia.org/wiki/File:Armstrong_Small_Step.ogg
http://eled.org/0250,https://www.nasa.gov/mission_pages/apollo/apollo11.html
http://eled.org/0251,https://history.nasa.gov/afj/ap11fj/01launch.html
http://eled.org/0252,https://www.nasa.gov/stem/forstudents
http://eled.org/0253,https://www.nasa.gov/astronauts/biographies/former
